time,score,pnl,capital,portfolio_value,variance,capitalUsage,maxDrawdown,total_profit,total_loss,count_profit,count_loss
2015-03-12 00:00:00,-1.4115814177338286,-5.889662999999999,999.9999999999999,994.110337,0.43024954281902533,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 6.064498999999955}",2.5030909999999977,8.392753999999996,4,5
2015-03-13 00:00:00,-1.4356774565514474,-5.889662999999999,999.9999999999999,994.110337,0.42260300485469404,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 6.064498999999955}",2.5030909999999977,8.392753999999996,4,5
2015-03-16 00:00:00,-1.3987592258970274,-5.889662999999999,999.9999999999999,994.110337,0.41522096418169074,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 6.064498999999955}",2.5030909999999977,8.392753999999996,4,5
2015-03-17 00:00:00,-1.3528158532527947,-5.889662999999999,999.9999999999999,994.110337,0.40809008286222764,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 6.064498999999955}",2.5030909999999977,8.392753999999996,4,5
2015-03-18 00:00:00,-1.3270348045466545,-5.889662999999999,999.9999999999999,994.110337,0.4011978929150531,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 6.064498999999955}",2.5030909999999977,8.392753999999996,4,5
2015-03-19 00:00:00,-1.3440898026453196,-5.889662999999999,888.5335559499999,994.110337,0.39453272770077896,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 6.064498999999955}",2.5030909999999977,8.392753999999996,4,5
2015-03-20 00:00:00,-1.3764751928283314,-7.362082000000001,889.9323539999999,992.637918,0.4277118072124035,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 7.362081999999987}",2.5030909999999977,9.865172999999999,4,6
2015-03-23 00:00:00,-1.4369253993502338,-6.156562000000008,999.9999999999999,993.843438,0.44685873817542765,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 7.362081999999987}",3.7086109999999906,9.865172999999999,5,6
2015-03-24 00:00:00,-1.3760599925857713,-6.156562000000008,889.2417068499999,993.843438,0.43974047759255697,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 7.362081999999987}",3.7086109999999906,9.865172999999999,5,6
2015-03-25 00:00:00,-1.462025232860174,-9.202621000000008,892.1354628999999,990.797379,0.5932274438916922,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 9.202621000000022}",3.7086109999999906,12.911231999999998,5,7
2015-03-26 00:00:00,-1.6519010395710245,-8.411193000000011,891.3836062999999,991.588807,0.5950074090130982,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 9.202621000000022}",4.500038999999987,12.911231999999998,6,7
2015-03-27 00:00:00,-1.6369441226309291,-9.322242000000003,999.9999999999999,990.677758,0.6001656029022925,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 9.32224199999996}",4.500038999999987,13.82228099999999,6,8
2015-03-30 00:00:00,-1.5798591206573278,-9.322242000000003,889.5214694999999,990.677758,0.5915854137055241,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 9.32224199999996}",4.500038999999987,13.82228099999999,6,8
2015-03-31 00:00:00,-1.6522960933152444,-7.536933000000005,891.2175130499999,992.463067,0.6343982508630218,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 9.32224199999996}",6.285347999999985,13.82228099999999,7,8
2015-04-01 00:00:00,-1.5335585243581153,-7.371291000000014,891.3748729499998,992.628709,0.6255558692334326,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 9.32224199999996}",6.450989999999976,13.82228099999999,8,8
2015-04-02 00:00:00,-1.487827106233313,-8.355964,890.4394335999998,991.644036,0.6317874861101966,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 9.32224199999996}",6.450989999999976,14.806953999999976,8,9
2015-04-03 00:00:00,-1.5529921065264867,-8.355964,890.4394335999998,991.644036,0.6229472737256574,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 9.32224199999996}",6.450989999999976,14.806953999999976,8,9
2015-04-06 00:00:00,-1.492147515786954,-10.22408200000001,888.6647214999998,989.775918,0.667445292930656,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 10.224081999999953}",6.450989999999976,16.675071999999986,8,10
2015-04-07 00:00:00,-1.6493355668671823,-8.990958000000006,999.9999999999998,991.009042,0.6811720460770462,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 10.224081999999953}",7.68411399999998,16.675071999999986,9,10
2015-04-08 00:00:00,-1.5850390545162516,-8.990958000000006,999.9999999999998,991.009042,0.6720418263573514,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 10.224081999999953}",7.68411399999998,16.675071999999986,9,10
2015-04-09 00:00:00,-1.5532354549344518,-8.990958000000006,999.9999999999998,991.009042,0.6631516764552176,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 10.224081999999953}",7.68411399999998,16.675071999999986,9,10
2015-04-10 00:00:00,-1.5368205637090053,-8.990958000000006,999.9999999999998,991.009042,0.6544923147569237,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 10.224081999999953}",7.68411399999998,16.675071999999986,9,10
2015-04-13 00:00:00,-1.5442974930536824,-8.990958000000006,999.9999999999998,991.009042,0.6460549282778464,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 10.224081999999953}",7.68411399999998,16.675071999999986,9,10
2015-04-14 00:00:00,-1.5615019569911601,-8.990958000000006,999.9999999999998,991.009042,0.637831143726313,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 10.224081999999953}",7.68411399999998,16.675071999999986,9,10
2015-04-15 00:00:00,-1.546428331800175,-8.990958000000006,999.9999999999998,991.009042,0.6298130006618717,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 10.224081999999953}",7.68411399999998,16.675071999999986,9,10
2015-04-16 00:00:00,-1.5657296124498097,-8.990958000000006,889.6963255499998,991.009042,0.6219929265755768,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 10.224081999999953}",7.68411399999998,16.675071999999986,9,10
2015-04-17 00:00:00,-1.6164137537078584,-10.29772100000001,999.9999999999998,989.702279,0.6372430044518618,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 10.297721000000024}",7.68411399999998,17.98183499999999,9,11
2015-04-20 00:00:00,-1.5984033158183184,-10.29772100000001,888.4461388499998,989.702279,0.6296670147717696,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 10.297721000000024}",7.68411399999998,17.98183499999999,9,11
2015-04-21 00:00:00,-1.6213296331702722,-9.662742000000009,889.0493688999998,990.337258,0.6274497053948956,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 10.297721000000024}",8.319092999999981,17.98183499999999,10,11
2015-04-22 00:00:00,-1.532461013671273,-11.236381000000009,887.5544118499997,988.763619,0.6519541187158032,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 11.236381000000051}",8.319092999999981,19.55547399999999,10,12
2015-04-23 00:00:00,-1.5878737928617719,-12.202652000000015,886.6364543999997,987.7973479999999,0.6564529499908046,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 12.202652000000057}",8.319092999999981,20.521744999999996,10,13
2015-04-24 00:00:00,-1.620212384708135,-12.764015000000015,886.1031595499998,987.235985,0.6531839160407584,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 12.764014999999972}",8.319092999999981,21.083107999999996,10,14
2015-04-27 00:00:00,-1.5840066552156238,-14.94499900000001,884.0312247499998,985.055001,0.7050434166647906,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 14.944999000000053}",8.319092999999981,23.26409199999999,10,15
2015-04-28 00:00:00,-1.7497757946971761,-13.021682000000013,885.8583758999997,986.978318,0.7426424228409565,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 14.944999000000053}",10.242409999999978,23.26409199999999,11,15
2015-04-29 00:00:00,-1.7168266758076876,-11.254791000000012,887.5369223499997,988.7452089999999,0.7721263743979482,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 14.944999000000053}",12.00930099999998,23.26409199999999,12,15
2015-04-30 00:00:00,-1.7526261993008578,-8.04308300000001,890.5880449499997,991.956917,0.8862433647834945,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 14.944999000000053}",15.221008999999981,23.26409199999999,13,15
2015-05-01 00:00:00,-1.4359157366179105,-11.540062000000006,999.9999999999997,988.459938,1.0203093728439796,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 14.944999000000053}",15.221008999999981,26.761070999999987,13,16
2015-05-04 00:00:00,-1.6333406856803596,-11.540062000000006,887.4844766499997,988.459938,1.0091907385681318,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 14.944999000000053}",15.221008999999981,26.761070999999987,13,16
2015-05-05 00:00:00,-1.7420215748365249,-14.208809000000002,890.0197862999997,985.791191,1.0803667578470653,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 14.944999000000053}",15.221008999999981,29.429817999999983,13,17
2015-05-06 00:00:00,-1.9584230763912376,-14.935806,999.9999999999998,985.064194,1.0751555192307658,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 14.944999000000053}",15.221008999999981,30.15681499999998,13,18
2015-05-07 00:00:00,-1.9613211257180556,-14.935806,999.9999999999998,985.064194,1.0641308027624563,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 14.944999000000053}",15.221008999999981,30.15681499999998,13,18
2015-05-08 00:00:00,-1.8429909046556776,-14.935806,999.9999999999998,985.064194,1.0533284316159026,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 14.944999000000053}",15.221008999999981,30.15681499999998,13,18
2015-05-11 00:00:00,-1.904307236925277,-14.935806,999.9999999999998,985.064194,1.0427417967471382,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 14.944999000000053}",15.221008999999981,30.15681499999998,13,18
2015-05-12 00:00:00,-1.9276631361470782,-14.935806,999.9999999999998,985.064194,1.0323645461813853,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 14.944999000000053}",15.221008999999981,30.15681499999998,13,18
2015-05-13 00:00:00,-1.9202680518844204,-14.935806,999.9999999999998,985.064194,1.0221905727650389,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 14.944999000000053}",15.221008999999981,30.15681499999998,13,18
2015-05-14 00:00:00,-1.7883070837985642,-14.935806,886.7950179499998,985.064194,1.0122140026024122,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 14.944999000000053}",15.221008999999981,30.15681499999998,13,18
2015-05-15 00:00:00,-1.79528871575764,-15.102134000000007,886.9530295499998,984.897866,1.0027316572040208,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",15.221008999999981,30.323142999999988,13,19
2015-05-18 00:00:00,-1.7516282022613452,-13.789932000000007,885.7064376499998,986.210068,1.0109977148189127,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",16.53321099999998,30.323142999999988,14,19
2015-05-19 00:00:00,-1.6901284470997424,-13.900801999999999,885.8117641499998,986.099198,1.0014228604910804,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",16.53321099999998,30.43401299999998,14,20
2015-05-20 00:00:00,-1.695999117183567,-13.910049,885.8205487999999,986.089951,0.9919083541836937,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",16.53321099999998,30.44325999999998,14,21
2015-05-21 00:00:00,-1.6560877488567203,-12.680983999999995,884.6529370499999,987.319016,0.9977633970741505,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",17.762275999999986,30.44325999999998,15,21
2015-05-22 00:00:00,-1.5695672397409943,-11.618246999999997,883.6433368999999,988.381753,0.9995972101567506,116.27478259999998,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",18.825012999999984,30.44325999999998,16,21
2015-05-25 00:00:00,-1.5218343367059755,-11.618246999999997,883.6433368999999,988.381753,0.990180091257819,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",18.825012999999984,30.44325999999998,16,21
2015-05-26 00:00:00,-1.5938027993082227,-14.316657000000006,886.2068264,985.683343,1.0524462873239604,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",18.825012999999984,33.14166999999999,16,22
2015-05-27 00:00:00,-1.6566615685537944,-12.080306000000007,884.08229295,987.9196939999999,1.0913215537217729,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",21.061363999999983,33.14166999999999,17,22
2015-05-28 00:00:00,-1.5602617432037638,-12.320594,884.31056655,987.679406,1.08187267215841,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",21.061363999999983,33.38195799999998,17,23
2015-05-29 00:00:00,-1.610663252404197,-13.706733,885.6273986,986.293267,1.0904077190861963,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",21.061363999999983,34.76809699999998,17,24
2015-06-01 00:00:00,-1.671371847032975,-13.466482999999997,885.3991611,986.533517,1.0812123474347244,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",21.301613999999987,34.76809699999998,18,24
2015-06-02 00:00:00,-1.6773875608921456,-14.002464000000003,885.90834305,985.997536,1.0743423064318391,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",21.301613999999987,35.30407799999999,18,25
2015-06-03 00:00:00,-1.699148133056233,-13.854597999999996,1000.0,986.145402,1.0651376298450261,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",21.449479999999994,35.30407799999999,19,25
2015-06-04 00:00:00,-1.716905049470988,-13.854597999999996,1000.0,986.145402,1.0558885279248353,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",21.449479999999994,35.30407799999999,19,25
2015-06-05 00:00:00,-1.7420997162424015,-13.854597999999996,887.0583855,986.145402,1.04679835089874,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",21.449479999999994,35.30407799999999,19,25
2015-06-08 00:00:00,-1.7746935635998533,-13.069113999999999,887.8045953,986.930886,1.0433909220040432,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",22.23496399999999,35.30407799999999,20,25
2015-06-09 00:00:00,-1.7454091489975987,-12.717948000000007,888.138203,987.282052,1.0356019649808317,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",22.586129999999983,35.30407799999999,21,25
2015-06-10 00:00:00,-1.67354920467061,-14.067130000000006,886.8564801,985.93287,1.0430025496181032,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",22.586129999999983,36.65325999999999,21,26
2015-06-11 00:00:00,-1.755727956137132,-13.799154999999999,1000.0,986.200845,1.0349444896350994,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",22.85410499999999,36.65325999999999,22,26
2015-06-12 00:00:00,-1.7975565877931228,-13.799154999999999,1000.0,986.200845,1.0263895908979757,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",22.85410499999999,36.65325999999999,22,26
2015-06-15 00:00:00,-1.8083505972641511,-13.799154999999999,888.57715145,986.200845,1.017974726913625,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",22.85410499999999,36.65325999999999,22,26
2015-06-16 00:00:00,-1.7796510700914203,-14.427541999999988,1000.0,985.572458,1.0130928010987612,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",22.85410499999999,37.28164699999998,22,27
2015-06-17 00:00:00,-1.8281254520165617,-14.427541999999988,1000.0,985.572458,1.004951028580444,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",22.85410499999999,37.28164699999998,22,27
2015-06-18 00:00:00,-1.8034091512142751,-14.427541999999988,1000.0,985.572458,0.9969388273570277,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",22.85410499999999,37.28164699999998,22,27
2015-06-19 00:00:00,-1.860059347648001,-14.427541999999988,1000.0,985.572458,0.9890531351057038,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",22.85410499999999,37.28164699999998,22,27
2015-06-22 00:00:00,-1.8147289003476081,-14.427541999999988,1000.0,985.572458,0.9812909850371412,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",22.85410499999999,37.28164699999998,22,27
2015-06-23 00:00:00,-1.8401579603009843,-14.427541999999988,888.4805735,985.572458,0.9736495022078606,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",22.85410499999999,37.28164699999998,22,27
2015-06-24 00:00:00,-1.7940113529396733,-13.42950999999998,1000.0,986.5704900000001,0.9741943222879867,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",23.852137,37.28164699999998,23,27
2015-06-25 00:00:00,-1.7627474632183835,-13.42950999999998,888.0679486,986.5704900000001,0.9666785326586889,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.102133999999978}",23.852137,37.28164699999998,23,27
