time,open,high,low,close,adjClose,volume,ma_90,mom_10,mom_30,prediction,fees,pnl,capital,benchmark,score,position,fees,pnl,capital,total_profit,total_loss,count_profit,count_loss
2015-09-01 00:00:00,110.150002,111.879997,107.360001,107.720001,99.995018,76845900.0,114.51344896666666,-6.338589492663127,-13.586005807724543,0.0,0.0,-11.798512999999971,-4.444637700000003,-0.22143599999999708,-73.41011849925121,-1.0,0.0,-11.798512999999971,-4.444637700000003,59.199,70.99751299999997,42.0,47.0
2015-09-02 00:00:00,110.230003,112.339996,109.129997,112.339996,104.283691,61888800.0,114.35679901111111,-0.27518599076227224,-9.836602176872699,0.0,0.0,-16.087185999999974,4.074239350000003,4.067237000000006,-3.900866853837127,-1.0,0.0,-16.087185999999974,4.074239350000003,59.199,75.28618599999997,42.0,48.0
2015-09-03 00:00:00,112.489998,112.779999,110.040001,110.370003,102.454964,53233900.0,114.21551551111111,4.358946008397524,-10.948132794942001,0.5,0.0,-14.258458999999974,-1.7372906500000005,2.238510000000005,-8.186559809873504,-1.0,0.0,-14.258458999999974,-1.7372906500000005,61.027727,75.28618599999997,43.0,48.0
2015-09-04 00:00:00,108.970001,110.449997,108.510002,109.269997,101.433853,49996300.0,114.02403101111112,5.9639174965334885,-10.59329045364853,0.5,0.0,-13.237347999999969,-97.3322158,1.2173990000000003,-12.712231569107557,0.0,0.0,-13.237347999999969,-97.3322158,62.048838,75.28618599999997,44.0,48.0
2015-09-07 00:00:00,108.970001,110.449997,108.510002,109.269997,101.433853,49996300.0,113.8351027888889,5.3306411748575755,-11.035331708694207,0.5,0.0,-13.237347999999969,0.0,1.2173990000000003,-11.873467121297097,0.0,0.0,-13.237347999999969,0.0,62.048838,75.28618599999997,44.0,48.0
2015-09-08 00:00:00,111.75,112.559998,110.32,112.309998,104.255844,54843600.0,113.70718276666666,2.388553238032043,-8.270281962315028,0.5,0.0,-13.237347999999969,0.0,4.039389999999997,-4.277066091662349,0.0,0.0,-13.237347999999969,0.0,62.048838,75.28618599999997,44.0,48.0
2015-09-09 00:00:00,113.760002,114.019997,109.769997,110.150002,102.250748,85010800.0,113.56506164444444,-2.45307495375523,-9.578674369923611,0.0,0.0,-13.237347999999969,0.0,2.0342940000000027,-7.507096810982066,0.0,0.0,-13.237347999999969,0.0,62.048838,75.28618599999997,44.0,48.0
2015-09-10 00:00:00,110.269997,113.279999,109.900002,112.57,104.497192,62892800.0,113.43999484444446,-0.6355369692423452,-6.776968385837745,0.0,0.0,-13.237347999999969,99.2723324,4.2807379999999995,-4.092305111875562,-1.0,0.0,-13.237347999999969,99.2723324,62.048838,75.28618599999997,44.0,48.0
2015-09-11 00:00:00,111.790001,114.209999,111.760002,114.209999,106.019585,49915500.0,113.30761145555559,1.2859032322806607,-3.134949760491945,0.5,0.0,-14.759740999999977,1.4462733500000076,5.803131000000008,-3.281069994801074,-1.0,0.0,-14.759740999999977,1.4462733500000076,62.048838,76.80857899999998,44.0,49.0
2015-09-14 00:00:00,116.580002,116.889999,114.860001,115.309998,107.040688,58363400.0,113.19992187777781,7.046021032767857,1.0397197857333618,1.0,0.0,-15.780843999999973,-100.71860575,6.824234000000004,-3.1628421592811686,0.0,0.0,-15.780843999999973,-100.71860575,62.048838,77.82968199999998,44.0,50.0
2015-09-15 00:00:00,115.93,116.529999,114.419998,116.279999,107.941147,43341200.0,113.1068577666667,3.5072176338675876,1.218661041942104,1.0,0.0,-15.780843999999973,102.54408964999999,7.724693000000002,-3.0429088897125065,1.0,0.0,-15.780843999999973,102.54408964999999,62.048838,77.82968199999998,44.0,50.0
2015-09-16 00:00:00,116.25,116.540001,115.440002,116.410004,108.061813,37173500.0,113.01369683333336,5.472501068859881,1.1117890250992302,1.0,0.0,-15.660177999999974,0.11463269999999993,7.845359000000002,-3.011487810819106,1.0,0.0,-15.660177999999974,0.11463269999999993,62.169504,77.82968199999998,45.0,50.0
2015-09-17 00:00:00,115.660004,116.489998,113.720001,113.919998,105.750381,64112600.0,112.86466618888893,4.255510238776017,-1.3850506001040652,0.5,0.0,-17.97160999999997,-2.1958603999999964,5.533927000000006,-3.8298490384856825,1.0,0.0,-17.97160999999997,-2.1958603999999964,62.169504,80.14111399999997,45.0,51.0
2015-09-18 00:00:00,112.209999,114.300003,111.870003,113.449997,105.314087,74285300.0,112.71263592222226,3.825383622171974,-5.2372223571188865,0.5,0.0,-18.407903999999974,-100.46286195,5.097633000000002,-4.525481336141689,0.0,0.0,-18.407903999999974,-100.46286195,62.169504,80.57740799999998,45.0,52.0
2015-09-21 00:00:00,113.669998,115.370003,113.660004,115.209999,106.947884,50222000.0,112.56417893333335,2.582147817056679,1.515549404955241,1.0,0.0,-18.407903999999974,0.0,6.731430000000003,-3.73462013272068,0.0,0.0,-18.407903999999974,0.0,62.169504,80.57740799999998,45.0,52.0
2015-09-22 00:00:00,113.379997,114.18,112.519997,113.400002,105.267685,50346200.0,112.39828495555557,2.9505280489488417,-1.596645660900886,0.5,0.0,-18.407903999999974,100.00430075,5.051231000000001,-4.644241176061829,1.0,0.0,-18.407903999999974,100.00430075,62.169504,80.57740799999998,45.0,52.0
2015-09-23 00:00:00,113.629997,114.720001,113.300003,114.32,106.121704,35756700.0,112.24198282222224,1.5545987111309056,-0.7208057082636832,0.5,0.0,-17.55388499999998,-100.00430075,5.905249999999995,-4.117209940307352,0.0,0.0,-17.55388499999998,-100.00430075,63.023523,80.57740799999998,46.0,52.0
2015-09-24 00:00:00,113.25,115.5,112.370003,115.0,106.75293,50219500.0,112.07903803333335,0.6917071029847843,-0.8278607220668754,0.5,0.0,-17.55388499999998,0.0,6.5364760000000075,-3.6855273391962213,0.0,0.0,-17.55388499999998,0.0,63.023523,80.57740799999998,46.0,52.0
2015-09-25 00:00:00,116.440002,116.690002,114.019997,114.709999,106.483727,56151900.0,111.90129391111114,-0.520326438858465,-2.0911550932342204,0.0,0.0,-17.55388499999998,0.0,6.267273000000003,-3.800880861580463,0.0,0.0,-17.55388499999998,0.0,63.023523,80.57740799999998,46.0,52.0
2015-09-28 00:00:00,113.849998,114.57,112.440002,112.440002,104.376534,52109000.0,111.70013653333335,-3.3023671686571943,-3.4849792655956002,0.0,0.0,-17.55388499999998,99.1577073,4.160080000000008,-5.219602748024064,-1.0,0.0,-17.55388499999998,99.1577073,63.023523,80.57740799999998,46.0,52.0
2015-09-29 00:00:00,112.830002,113.510002,107.860001,109.059998,101.238914,73365400.0,111.49409904444445,-6.313885368552907,-5.1734809081091075,0.0,0.0,-14.416264999999967,-2.980739000000012,1.0224599999999953,-18.168285311894902,-1.0,0.0,-14.416264999999967,-2.980739000000012,66.16114300000001,80.57740799999998,47.0,52.0
2015-09-30 00:00:00,110.169998,111.540001,108.730003,110.300003,102.389992,66473000.0,111.27600296666668,-3.177661364643214,-2.086099842713285,0.0,0.0,-15.56734299999998,1.0935241000000118,2.1735380000000077,-7.6326261606651995,-1.0,0.0,-15.56734299999998,1.0935241000000118,66.16114300000001,81.72848599999999,47.0,53.0
2015-10-01 00:00:00,109.07,109.620003,107.309998,109.580002,101.721626,63929100.0,111.0531504666667,-3.41118752707793,3.611979948774424,0.5,0.0,-14.898976999999974,-0.6349477000000057,1.5051720000000017,-11.34256749394751,-1.0,0.0,-14.898976999999974,-0.6349477000000057,66.82950900000002,81.72848599999999,48.0,53.0
2015-10-02 00:00:00,108.010002,111.010002,107.550003,110.379997,102.464249,58019800.0,110.85395087777783,-4.19235503528056,7.040331272639944,0.5,0.0,-15.641599999999968,-96.6355447,2.2477949999999964,-7.628263253544027,0.0,0.0,-15.641599999999968,-96.6355447,66.82950900000002,82.47110899999998,48.0,54.0
2015-10-05 00:00:00,109.879997,111.370003,109.07,110.779999,102.835571,52064700.0,110.65620764444448,-2.3104089350877266,6.786209028386092,0.5,0.0,-15.641599999999968,0.0,2.619117000000003,-6.9720890666587065,0.0,0.0,-15.641599999999968,0.0,66.82950900000002,82.47110899999998,48.0,54.0
2015-10-06 00:00:00,110.629997,111.739998,109.769997,111.309998,103.327553,48196800.0,110.46988622222224,-2.632968464207852,1.476888540618182,0.5,0.0,-15.641599999999968,0.0,3.111098999999996,-6.027676714884351,0.0,0.0,-15.641599999999968,0.0,66.82950900000002,82.47110899999998,48.0,54.0
2015-10-07 00:00:00,111.739998,111.769997,109.410004,110.779999,102.835571,46765600.0,110.27645537777781,-3.6695564234162092,-1.895155462092235,0.0,0.0,-15.641599999999968,0.0,2.619117000000003,-6.9720890666587065,0.0,0.0,-15.641599999999968,0.0,66.82950900000002,82.47110899999998,48.0,54.0
2015-10-08 00:00:00,110.190002,110.190002,108.209999,109.5,101.647354,61979600.0,110.07762572222228,-4.541889297319579,-3.345395647498961,0.0,0.0,-15.641599999999968,96.5649863,1.4309000000000083,-11.931301977776139,-1.0,0.0,-15.641599999999968,96.5649863,66.82950900000002,82.47110899999998,48.0,54.0
2015-10-09 00:00:00,110.0,112.279999,109.489998,112.120003,104.079475,52766100.0,109.91310977777783,-0.28460324233414713,-0.5675825526333389,0.0,0.0,-18.073720999999964,2.310514949999995,3.8630210000000034,-5.049059013657952,-1.0,0.0,-18.073720999999964,2.310514949999995,66.82950900000002,84.90322999999998,48.0,55.0
2015-10-12 00:00:00,112.730003,112.75,111.440002,111.599998,103.596771,30467200.0,109.75195805555563,2.32900265998508,3.6019324482745807,1.0,0.0,-17.591016999999965,-0.45856879999999833,3.380317000000005,-6.346753277873033,-1.0,0.0,-17.591016999999965,-0.45856879999999833,67.31221300000001,84.90322999999998,49.0,55.0
2015-10-13 00:00:00,110.82,112.449997,110.68,111.790001,103.773125,33049300.0,109.5966676666667,1.3508478445823036,-0.4895933343978087,0.5,0.0,-17.767370999999955,0.16753629999998979,3.5566709999999944,-5.94592190281305,-1.0,0.0,-17.767370999999955,0.16753629999998979,67.31221300000001,85.07958399999997,49.0,56.0
2015-10-14 00:00:00,111.290001,111.519997,109.559998,110.209999,102.306442,44462400.0,109.41008988888892,0.5749180611800409,-0.14496320549193253,0.5,0.0,-16.300687999999965,-98.58446874999998,2.0899880000000053,-9.501183260382312,0.0,0.0,-16.300687999999965,-98.58446874999998,68.778896,85.07958399999997,50.0,56.0
2015-10-15 00:00:00,110.93,112.099998,110.489998,111.860001,103.83812,37673500.0,109.2435082555556,1.3408296195095426,2.3702806596531456,1.0,0.0,-16.300687999999965,0.0,3.6216660000000047,-5.500881086218316,0.0,0.0,-16.300687999999965,0.0,68.778896,85.07958399999997,50.0,56.0
2015-10-16 00:00:00,111.779999,112.0,110.529999,111.040001,103.07692,39232600.0,109.08304912222223,0.23469408265355263,1.6198408631879602,1.0,0.0,-16.300687999999965,97.923074,2.8604660000000024,-6.698612743517997,1.0,0.0,-16.300687999999965,97.923074,68.778896,85.07958399999997,50.0,56.0
2015-10-19 00:00:00,110.800003,111.75,110.110001,111.730003,103.717438,29759200.0,108.93227388888889,0.3773291718231375,-0.5164276450536409,0.5,0.0,-15.660169999999965,0.6084921000000001,3.5009840000000025,-5.656030418876508,1.0,0.0,-15.660169999999965,0.6084921000000001,69.419414,85.07958399999997,51.0,56.0
2015-10-20 00:00:00,111.339996,114.169998,110.82,113.769997,105.611145,48967800.0,108.79555776666668,2.699040782298945,3.286427792195701,1.0,0.0,-13.766462999999973,-98.53156609999999,5.394690999999995,-3.9028854479339006,0.0,0.0,-13.766462999999973,-98.53156609999999,71.313121,85.07958399999997,52.0,56.0
2015-10-21 00:00:00,114.0,115.580002,113.699997,113.760002,105.601868,41795200.0,108.66181872222221,3.890424929309999,1.05713462616297,1.0,0.0,-13.766462999999973,100.3217746,5.385413999999997,-3.5562497145066247,1.0,0.0,-13.766462999999973,100.3217746,71.313121,85.07958399999997,52.0,56.0
2015-10-22 00:00:00,114.330002,115.5,114.099998,115.5,107.217094,41654100.0,108.54007137777775,3.0146376122669682,1.1295167774897363,1.0,0.0,-12.151236999999966,1.5344647000000065,7.000640000000004,-2.966457781002875,1.0,0.0,-12.151236999999966,1.5344647000000065,72.928347,85.07958399999997,53.0,56.0
2015-10-23 00:00:00,116.699997,119.230003,116.330002,119.080002,110.540344,59366900.0,108.46839177777777,6.702499443732668,3.269463290445218,1.0,0.0,-8.827986999999965,3.157087500000001,10.323890000000006,-2.177001789054316,1.0,0.0,-8.827986999999965,3.157087500000001,76.251597,85.07958399999997,54.0,56.0
2015-10-26 00:00:00,118.080002,118.129997,114.919998,115.279999,107.01284,66333800.0,108.34714722222222,3.121921017604512,-0.8600121694093188,0.5,0.0,-12.355490999999972,-3.351128800000007,6.796385999999998,-2.2989237221075975,1.0,0.0,-12.355490999999972,-3.351128800000007,76.251597,88.60708799999998,54.0,57.0
2015-10-27 00:00:00,115.400002,116.540001,113.989998,114.550003,106.335205,69884400.0,108.22432872222222,3.9379367723491043,-1.597796624048864,0.5,0.0,-13.033125999999967,-101.66219799999999,6.118751000000003,-3.019283183773938,0.0,0.0,-13.033125999999967,-101.66219799999999,76.251597,89.28472299999997,54.0,58.0
2015-10-28 00:00:00,116.93,119.300003,116.059998,119.269997,110.716713,85551400.0,108.13910439999998,6.62434277508106,4.696278115536989,1.0,0.0,-13.033125999999967,0.0,10.500259,-2.2412194784909563,0.0,0.0,-13.033125999999967,0.0,76.251597,89.28472299999997,54.0,58.0
2015-10-29 00:00:00,118.699997,120.690002,118.269997,120.529999,111.886345,51227300.0,108.07313921111107,8.546457344670365,6.240625719900139,1.0,0.0,-13.033125999999967,106.29202775,11.669891000000007,-2.116816429562192,1.0,0.0,-13.033125999999967,106.29202775,76.251597,89.28472299999997,54.0,58.0
2015-10-30 00:00:00,120.989998,121.220001,119.449997,119.5,110.930237,49365300.0,108.00425171111108,6.954278026034544,3.723638889386538,1.0,0.0,-13.989233999999968,-0.9083026000000003,10.713783000000006,-2.2164821706767777,1.0,0.0,-13.989233999999968,-0.9083026000000003,76.251597,90.24083099999997,54.0,59.0
2015-11-02 00:00:00,120.800003,121.360001,119.610001,121.18,112.489754,32203300.0,107.97548668888886,6.513146884261145,6.860670489713927,1.0,0.0,-12.429716999999968,1.4815411499999995,12.273300000000006,-2.139810319962843,1.0,0.0,-12.429716999999968,1.4815411499999995,77.811114,90.24083099999997,55.0,59.0
2015-11-03 00:00:00,120.790001,123.489998,120.699997,122.57,113.780052,45519000.0,107.9518172555555,7.744355431288397,7.216570891096885,1.0,0.0,-11.139418999999975,1.2257830999999932,13.563597999999999,-1.9164026388868183,1.0,0.0,-11.139418999999975,1.2257830999999932,79.101412,90.24083099999997,56.0,59.0
2015-11-04 00:00:00,123.129997,123.82,121.620003,122.0,113.250931,44886100.0,107.91025528888889,5.62768190676759,6.086953304232479,1.0,0.0,-11.668539999999979,-0.5026649500000033,13.034476999999995,-1.8546118881486369,1.0,0.0,-11.668539999999979,-0.5026649500000033,79.101412,90.76995199999998,56.0,60.0
2015-11-05 00:00:00,121.849998,122.690002,120.18,120.919998,112.728874,39552700.0,107.86453579999997,1.9798472854399618,5.8648839366789,1.0,0.0,-12.190596999999968,-0.49595414999999005,12.512420000000006,-1.9325566117505626,1.0,0.0,-12.190596999999968,-0.49595414999999005,79.101412,91.29200899999996,56.0,61.0
2015-11-06 00:00:00,121.110001,121.809998,120.620003,121.059998,112.85939,33042300.0,107.82026648888888,5.4634098113833796,8.127167740595787,1.0,0.0,-12.060080999999968,0.12399020000000006,12.642936000000006,-1.9642219971690091,1.0,0.0,-12.060080999999968,0.12399020000000006,79.231928,91.29200899999996,57.0,61.0
2015-11-09 00:00:00,120.959999,121.809998,120.050003,120.57,112.402588,33871400.0,107.7754393,5.705902386702499,11.02705823177834,1.0,0.0,-12.516882999999979,-0.43396190000000984,12.186133999999996,-1.989656030370253,1.0,0.0,-12.516882999999979,-0.43396190000000984,79.231928,91.74881099999998,57.0,62.0
2015-11-10 00:00:00,116.900002,118.07,116.059998,116.769997,108.859993,59127900.0,107.69443284444446,-1.6770006530089088,6.318977932921399,0.5,0.0,-16.05947799999997,-3.3654652499999917,8.643539000000004,-2.4481201507854564,1.0,0.0,-16.05947799999997,-3.3654652499999917,79.231928,95.29140599999997,57.0,63.0
2015-11-11 00:00:00,116.370003,117.419998,115.209999,116.110001,108.24469,45218000.0,107.63862534444443,-3.2547805543205466,6.412661944668496,0.5,0.0,-16.674780999999967,-103.41699335,8.028236000000007,-3.0003744284547635,0.0,0.0,-16.674780999999967,-103.41699335,79.231928,95.90670899999996,57.0,64.0
2015-11-12 00:00:00,116.260002,116.82,115.650002,115.720001,107.881104,32525600.0,107.60444744444445,-2.7486942085952704,5.286580493065429,0.5,0.0,-16.674780999999967,0.0,7.664649999999995,-3.175543697363869,0.0,0.0,-16.674780999999967,0.0,79.231928,95.90670899999996,57.0,64.0
2015-11-13 00:00:00,115.199997,115.57,112.269997,112.339996,104.730087,45812400.0,107.50229874444447,-6.898110026980775,1.8422769296433383,0.5,0.0,-16.674780999999967,0.0,4.513632999999999,-4.694314757092562,0.0,0.0,-16.674780999999967,0.0,79.231928,95.90670899999996,57.0,64.0
2015-11-16 00:00:00,111.379997,114.239998,111.0,114.18,106.445442,38106700.0,107.39477200000003,-6.446305719740753,3.017480729462352,0.5,0.0,-16.674780999999967,0.0,6.228988000000001,-3.6769647011681457,0.0,0.0,-16.674780999999967,0.0,79.231928,95.90670899999996,57.0,64.0
2015-11-17 00:00:00,114.919998,115.050003,113.32,113.690002,105.988625,27616900.0,107.28268314444448,-6.412579513363992,3.0661122113086803,0.5,0.0,-16.674780999999967,0.0,5.772171,-3.8888231135217524,0.0,0.0,-16.674780999999967,0.0,79.231928,95.90670899999996,57.0,64.0
2015-11-18 00:00:00,115.760002,117.489998,115.5,117.290001,109.344765,46674700.0,107.19546043333334,-3.001989534642213,7.572662442349443,0.5,0.0,-16.674780999999967,0.0,9.128310999999997,-2.826710439642117,0.0,0.0,-16.674780999999967,0.0,79.231928,95.90670899999996,57.0,64.0
2015-11-19 00:00:00,117.639999,119.75,116.760002,118.779999,110.733826,43295800.0,107.1063191,-1.8833736386489552,6.393528599178655,0.5,0.0,-16.674780999999967,0.0,10.517371999999995,-2.5854512895426707,0.0,0.0,-16.674780999999967,0.0,79.231928,95.90670899999996,57.0,64.0
2015-11-20 00:00:00,119.199997,119.919998,118.849998,119.300003,111.218613,34287100.0,107.01116715555553,-1.0533342879969876,7.357219656971736,0.5,0.0,-16.674780999999967,0.0,11.002159000000006,-2.515591712499334,0.0,0.0,-16.674780999999967,0.0,79.231928,95.90670899999996,57.0,64.0
2015-11-23 00:00:00,119.269997,119.730003,117.339996,117.75,109.773605,32482500.0,106.87480316666662,0.8392541417855837,5.782306353403177,1.0,0.0,-16.674780999999967,0.0,9.557151000000005,-2.7447439095604915,0.0,0.0,-16.674780999999967,0.0,79.231928,95.90670899999996,57.0,64.0
2015-11-24 00:00:00,117.330002,119.349998,117.120003,118.879997,110.827065,42803200.0,106.7636979111111,2.3856828450430134,8.328530279647484,1.0,0.0,-16.674780999999967,105.28571175,10.610611000000006,-2.571519396950841,1.0,0.0,-16.674780999999967,105.28571175,79.231928,95.90670899999996,57.0,64.0
2015-11-25 00:00:00,119.209999,119.230003,117.919998,118.029999,110.034622,21388300.0,106.70056891111106,1.9961957378560102,5.967463586590349,1.0,0.0,-17.467223999999973,-0.7528208500000054,9.818168,-2.698359714358113,1.0,0.0,-17.467223999999973,-0.7528208500000054,79.231928,96.69915199999997,57.0,65.0
2015-11-26 00:00:00,119.209999,119.230003,117.919998,118.029999,110.034622,21388300.0,106.63805602222217,5.064958076469472,6.750009604477891,1.0,0.0,-17.467223999999973,0.0,9.818168,-2.7790716149896775,1.0,0.0,-17.467223999999973,0.0,79.231928,96.69915199999997,57.0,65.0
2015-11-27 00:00:00,118.290001,118.410004,117.599998,117.809998,109.829536,13046400.0,106.58004099999992,3.1791816882116963,5.893028325670757,1.0,0.0,-17.672309999999968,-0.1948316999999946,9.613082000000006,-2.817026422951553,1.0,0.0,-17.672309999999968,-0.1948316999999946,79.231928,96.90423799999996,57.0,66.0
2015-11-30 00:00:00,117.989998,119.410004,117.75,118.300003,110.286354,39180300.0,106.54486525555546,4.05489645704904,4.426814045051786,1.0,0.0,-17.21549199999997,0.43397709999999845,10.069900000000004,-2.7549638030169077,1.0,0.0,-17.21549199999997,0.43397709999999845,79.688746,96.90423799999996,58.0,66.0
2015-12-01 00:00:00,118.75,118.809998,116.860001,117.339996,109.39138,34852400.0,106.49348187777771,0.042631213300436954,3.5884895520976956,1.0,0.0,-18.110465999999974,-0.8502253000000045,9.174926,-2.8763630355165777,1.0,0.0,-18.110465999999974,-0.8502253000000045,79.688746,97.79921199999997,58.0,67.0
2015-12-02 00:00:00,117.339996,118.110001,116.080002,116.279999,108.403198,33386600.0,106.43512327777769,-2.1047118881271087,1.1062638948226011,0.5,0.0,-19.09864799999997,-0.938772899999995,8.186744000000004,-3.2121695755968385,1.0,0.0,-19.09864799999997,-0.938772899999995,79.688746,98.78739399999996,58.0,68.0
2015-12-03 00:00:00,116.550003,116.790001,114.220001,115.199997,107.396332,41569500.0,106.37194298888882,-3.4367278074219465,-2.8442212917303755,0.0,0.0,-20.10551399999997,-102.9830381,7.179878000000002,-3.6600240282634275,0.0,0.0,-20.10551399999997,-102.9830381,79.688746,99.79425999999997,58.0,69.0
2015-12-04 00:00:00,115.290001,119.25,115.110001,119.029999,110.966904,57777000.0,106.35942247777773,1.0870545792861508,3.6949435226651284,1.0,0.0,-20.10551399999997,105.4185588,10.75045,-2.8702020845638994,-1.0,0.0,-20.10551399999997,105.4185588,79.688746,99.79425999999997,58.0,69.0
2015-12-07 00:00:00,118.980003,119.860001,117.809998,118.279999,110.267715,32084200.0,106.36849916666662,-0.5047052360359849,3.6982201708267715,0.5,0.0,-19.406324999999967,-0.6642295500000038,10.051260999999997,-3.0002976740928307,-1.0,0.0,-19.406324999999967,-0.6642295500000038,80.387935,99.79425999999997,59.0,69.0
2015-12-08 00:00:00,117.519997,118.599998,116.860001,118.230003,110.221092,34309500.0,106.4160755555555,0.16946484352897695,-0.44764786324535955,0.5,0.0,-19.35970199999997,-104.75432925,10.004638,-2.939732851903284,0.0,0.0,-19.35970199999997,-104.75432925,80.434558,99.79425999999997,60.0,69.0
2015-12-09 00:00:00,117.639999,117.690002,115.080002,115.620003,107.787888,46361400.0,106.42881266666662,-2.0418427938072137,-3.6630537890928627,0.0,0.0,-19.35970199999997,0.0,7.5714339999999964,-3.5569399403072097,0.0,0.0,-19.35970199999997,0.0,80.434558,99.79425999999997,60.0,69.0
2015-12-10 00:00:00,116.040001,116.940002,115.510002,116.169998,108.300644,29212700.0,106.44466866666662,-1.3920590541327549,-2.3704925465903415,0.0,0.0,-19.35970199999997,102.8856118,8.084190000000007,-3.3947608851350544,-1.0,0.0,-19.35970199999997,102.8856118,80.434558,99.79425999999997,60.0,69.0
2015-12-11 00:00:00,115.190002,115.389999,112.849998,113.18,105.513168,46886200.0,106.42552998888888,-4.327993289178833,-6.201974626062401,0.0,0.0,-16.572225999999958,-2.6481022000000114,5.296713999999994,-4.655040087118162,-1.0,0.0,-16.572225999999958,-2.6481022000000114,83.22203400000001,99.79425999999997,61.0,69.0
2015-12-14 00:00:00,112.18,112.68,109.790001,112.480003,104.860588,64318700.0,106.35582046666666,-4.141818121318142,-7.839215963796531,0.0,0.0,-15.919645999999972,-0.6199509999999868,4.644134000000008,-4.568421152361221,-1.0,0.0,-15.919645999999972,-0.6199509999999868,83.874614,99.79425999999997,62.0,69.0
2015-12-15 00:00:00,111.940002,112.800003,110.349998,110.489998,103.005409,53323100.0,106.32975574444444,-4.979363247198664,-9.046744172019206,0.0,0.0,-14.064466999999965,-1.7624200500000065,2.7889550000000014,-6.708104289958054,-1.0,0.0,-14.064466999999965,-1.7624200500000065,85.729793,99.79425999999997,63.0,69.0
2015-12-16 00:00:00,111.07,111.989998,108.800003,111.339996,103.797813,56238500.0,106.29444579999999,-3.3506907852309142,-7.922602863929962,0.0,0.0,-14.85687099999997,0.7527838000000044,3.581359000000006,-4.927131292897456,-1.0,0.0,-14.85687099999997,0.7527838000000044,85.729793,100.58666399999997,63.0,70.0
2015-12-17 00:00:00,112.019997,112.25,108.980003,108.980003,101.597687,44772800.0,106.23561799999999,-8.443253494753723,-9.978525490878532,0.0,0.0,-12.656744999999958,-2.090119700000011,1.3812329999999946,-11.756238085826235,-1.0,0.0,-12.656744999999958,-2.090119700000011,87.92991900000001,100.58666399999997,64.0,70.0
2015-12-18 00:00:00,108.910004,109.519997,105.809998,106.029999,98.847519,96453300.0,106.13787851111114,-10.356790289886742,-12.059392262391677,0.0,0.0,-9.90657699999997,-2.6126595999999886,-1.3689349999999934,-8.2456873408891,-1.0,0.0,-9.90657699999997,-2.6126595999999886,90.680087,100.58666399999997,65.0,70.0
2015-12-21 00:00:00,107.279999,107.370003,105.57,107.330002,100.059456,47590600.0,106.04122773333334,-9.219320744889735,-8.084271142659361,0.0,0.0,-11.118513999999962,1.1513401499999922,-0.15699800000000153,-62.100020382424454,-1.0,0.0,-11.118513999999962,1.1513401499999922,90.680087,101.79860099999996,65.0,71.0
2015-12-22 00:00:00,107.400002,107.720001,106.449997,107.230003,99.966232,32789400.0,105.95034833333335,-7.256525890923838,-7.647911412559827,0.0,0.0,-11.02528999999997,-0.08856279999999259,-0.2502219999999937,-43.43459807690867,-1.0,0.0,-11.02528999999997,-0.08856279999999259,90.77331099999999,101.79860099999996,66.0,71.0
2015-12-23 00:00:00,107.269997,108.849998,107.199997,108.610001,101.252747,32657400.0,105.8891317666667,-6.507714764835571,-6.144131598801583,0.0,0.0,-12.311804999999964,1.2221892499999945,1.0362930000000006,-11.639162862240664,-1.0,0.0,-12.311804999999964,1.2221892499999945,90.77331099999999,103.08511599999996,66.0,72.0
2015-12-24 00:00:00,109.0,109.0,107.949997,108.029999,100.712036,13570400.0,105.84624931111115,-4.550268076492592,-3.8365775443306993,0.0,0.0,-11.771093999999962,-0.5136754500000016,0.49558199999999886,-25.843123842270284,-1.0,0.0,-11.771093999999962,-0.5136754500000016,91.314022,103.08511599999996,67.0,72.0
2015-12-25 00:00:00,109.0,109.0,107.949997,108.029999,100.712036,13570400.0,105.87443254444449,-3.956254756076716,-5.386239083867961,0.0,0.0,-11.771093999999962,0.0,0.49558199999999886,-24.75206121287696,-1.0,0.0,-11.771093999999962,0.0,91.314022,103.08511599999996,67.0,72.0
2015-12-28 00:00:00,107.589996,107.690002,106.18,106.82,99.584007,26704200.0,105.91731152222225,-3.3215750834987734,-6.0427409073379295,0.0,0.0,-10.643064999999964,-1.071627549999998,-0.6324469999999991,-17.61198487778419,-1.0,0.0,-10.643064999999964,-1.071627549999998,92.44205099999999,103.08511599999996,68.0,72.0
2015-12-29 00:00:00,106.959999,109.43,106.860001,108.739998,101.37394,30931200.0,105.97368393333335,-2.3351869658371327,-7.289626531274718,0.0,0.0,-12.43299799999997,1.7004363500000046,1.1574860000000058,-10.194983783821067,-1.0,0.0,-12.43299799999997,1.7004363500000046,92.44205099999999,104.87504899999996,68.0,73.0
2015-12-30 00:00:00,108.580002,108.699997,107.18,107.32,100.050133,25213800.0,105.95397730000002,-1.5232177480575815,-9.648084407378821,0.0,0.0,-11.109190999999967,-1.2576166500000021,-0.1663209999999964,-73.75302577545973,-1.0,0.0,-11.109190999999967,-1.2576166500000021,93.765858,104.87504899999996,69.0,73.0
2015-12-31 00:00:00,107.010002,107.029999,104.82,105.260002,98.129669,40912300.0,105.87961681111115,-0.7262195422426343,-11.76866321826905,0.0,0.0,-9.188726999999972,-1.8244407999999956,-2.086784999999992,-4.3235915535141425,-1.0,0.0,-9.188726999999972,-1.8244407999999956,95.68632199999999,104.87504899999996,70.0,73.0
